player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Jamie Benn,DAL,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Jamie Benn,DAL,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Jamie Benn,DAL,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Colin Blackwell,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colin Blackwell,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colin Blackwell,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colin Blackwell,DAL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colin Blackwell,DAL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Devon Toews,COL,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Devon Toews,COL,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Devon Toews,COL,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Devon Toews,COL,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Alexander Wennberg,SJ,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Alexander Wennberg,SJ,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Vincent Desharnais,SJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Vincent Desharnais,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Vincent Desharnais,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Vincent Desharnais,SJ,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Vincent Desharnais,SJ,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Vincent Desharnais,SJ,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Vincent Desharnais,SJ,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Dickinson,SJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sam Dickinson,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sam Dickinson,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nathan Bastian,DAL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Nathan Bastian,DAL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Nathan Bastian,DAL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Mavrik Bourque,DAL,Goals,0.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,,,
Matt Duchene,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Matt Duchene,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Matt Duchene,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Matt Duchene,DAL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Matt Duchene,DAL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Matt Duchene,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Alexander Wennberg,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Alexander Wennberg,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Alexander Wennberg,SJ,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Alexander Wennberg,SJ,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Adam Erne,DAL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Adam Erne,DAL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Adam Erne,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Adam Erne,DAL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Roope Hintz,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Roope Hintz,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Roope Hintz,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Roope Hintz,DAL,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Roope Hintz,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Justin Hryckowian,DAL,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,
Colin Blackwell,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colin Blackwell,DAL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Mavrik Bourque,DAL,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,,,
Wyatt Johnston,DAL,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Wyatt Johnston,DAL,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Wyatt Johnston,DAL,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Wyatt Johnston,DAL,Plus/Minus,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Jason Robertson,DAL,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,,,
Jason Robertson,DAL,Goals,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,,,
Adam Erne,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Adam Erne,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Adam Erne,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Steel,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Sam Steel,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Sam Steel,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Sam Steel,DAL,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Lian Bichsel,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Lian Bichsel,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Lian Bichsel,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Lian Bichsel,DAL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Lian Bichsel,DAL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Lian Bichsel,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Thomas Harley,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Thomas Harley,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Thomas Harley,DAL,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Thomas Harley,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Miro Heiskanen,DAL,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Miro Heiskanen,DAL,PIM,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Esa Lindell,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Jason Robertson,DAL,PIM,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,,,
Jason Robertson,DAL,Plus/Minus,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,,,
Esa Lindell,DAL,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Esa Lindell,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Esa Lindell,DAL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Nils Lundkvist,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Nils Lundkvist,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Nils Lundkvist,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Nils Lundkvist,DAL,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Nils Lundkvist,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Nils Lundkvist,DAL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Ilya Lyubushkin,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Ilya Lyubushkin,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Ilya Lyubushkin,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Thomas Harley,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Ilya Lyubushkin,DAL,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Teddy Blueger,VAN,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Teddy Blueger,VAN,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Teddy Blueger,VAN,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Teddy Blueger,VAN,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Brock Boeser,VAN,Shots On Goal,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Brock Boeser,VAN,Assists,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Brock Boeser,VAN,Blocked Shots,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Esa Lindell,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Esa Lindell,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Brock Boeser,VAN,PIM,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Jake DeBrusk,VAN,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-1.0,,,
Jake DeBrusk,VAN,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-1.0,,,
Jake DeBrusk,VAN,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ilya Lyubushkin,DAL,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Evander Kane,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Evander Kane,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Evander Kane,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Evander Kane,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Evander Kane,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Evander Kane,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Linus Karlsson,VAN,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Linus Karlsson,VAN,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Linus Karlsson,VAN,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Drew O'Connor,VAN,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Drew O'Connor,VAN,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Drew O'Connor,VAN,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Drew O'Connor,VAN,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Liam Ohgren,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Liam Ohgren,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Liam Ohgren,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Liam Ohgren,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Liam Ohgren,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Liam Ohgren,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Elias Pettersson,VAN,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Elias Pettersson,VAN,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Filip Hronek,VAN,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Elias Pettersson,VAN,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Elias Pettersson,VAN,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Aatu Raty,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Aatu Raty,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Aatu Raty,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Aatu Raty,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Aatu Raty,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Marco Rossi,VAN,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Marco Rossi,VAN,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Marco Rossi,VAN,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Marco Rossi,VAN,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Max Sasson,VAN,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Max Sasson,VAN,PIM,0.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Zeev Buium,VAN,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Zeev Buium,VAN,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Zeev Buium,VAN,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Zeev Buium,VAN,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Tom Willander,VAN,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Filip Hronek,VAN,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Filip Hronek,VAN,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Victor Mancini,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Victor Mancini,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Victor Mancini,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Victor Mancini,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Victor Mancini,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Victor Mancini,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Victor Mancini,VAN,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Marcus Pettersson,VAN,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,2.0,0.0,3.0,,,
Marcus Pettersson,VAN,Goals,0.0,0.0,0.0,2.0,2.0,,2.0,0.0,3.0,,,
Tyler Bertuzzi,CHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Tyler Bertuzzi,CHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Marcus Pettersson,VAN,PIM,0.0,0.0,0.0,2.0,2.0,,2.0,0.0,3.0,,,
Elias N. Pettersson,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Tom Willander,VAN,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Tom Willander,VAN,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Ryan Donato,CHI,Plus/Minus,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Ryan Greene,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ryan Greene,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Connor Bedard,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Connor Bedard,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Connor Bedard,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Connor Bedard,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Connor Bedard,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Connor Bedard,CHI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Tyler Bertuzzi,CHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Tyler Bertuzzi,CHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Ilya Mikheyev,CHI,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Andre Burakovsky,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andre Burakovsky,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andre Burakovsky,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andre Burakovsky,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andre Burakovsky,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andre Burakovsky,CHI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andre Burakovsky,CHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ryan Donato,CHI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Ryan Donato,CHI,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Ryan Donato,CHI,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Frank Nazar,CHI,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-2.0,,,
Frank Nazar,CHI,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-2.0,,,
Ryan Greene,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ryan Greene,CHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ryan Greene,CHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ryan Greene,CHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Andrew Mangiapane,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Andrew Mangiapane,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Andrew Mangiapane,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Andrew Mangiapane,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Andrew Mangiapane,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Teuvo Teravainen,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Teuvo Teravainen,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Teuvo Teravainen,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Teuvo Teravainen,CHI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Louis Crevier,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ilya Mikheyev,CHI,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Ilya Mikheyev,CHI,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Oliver Moore,CHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Oliver Moore,CHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Oliver Moore,CHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Oliver Moore,CHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Oliver Moore,CHI,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Frank Nazar,CHI,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-2.0,,,
Ethan Del Mastro,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Ethan Del Mastro,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Ethan Del Mastro,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Ethan Del Mastro,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Matt Grzelcyk,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Matt Grzelcyk,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Matt Grzelcyk,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Landon Slaggert,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Landon Slaggert,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Landon Slaggert,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Landon Slaggert,CHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Landon Slaggert,CHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Teuvo Teravainen,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Teuvo Teravainen,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Wyatt Kaiser,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Wyatt Kaiser,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Wyatt Kaiser,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Wyatt Kaiser,CHI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Artyom Levshunov,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Artyom Levshunov,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Artyom Levshunov,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Artyom Levshunov,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Artyom Levshunov,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Louis Crevier,CHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Louis Crevier,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Louis Crevier,CHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Louis Crevier,CHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Louis Crevier,CHI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Louis Crevier,CHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ethan Del Mastro,CHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Sam Rinzel,CHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Sam Rinzel,CHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Alex Vlasic,CHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,,,
Alex Vlasic,CHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,,,
