player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Quinton Byfield,LA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Quinton Byfield,LA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Quinton Byfield,LA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Erik Karlsson,PIT,PIM,0.0,0.0,0.0,2.0,2.0,,2.0,0.0,2.0,,,
Quinton Byfield,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Kris Letang,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Jamie Oleksiak,SEA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sebastian Aho,CAR,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Kris Letang,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Kris Letang,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Kris Letang,PIT,Points,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Scott Laughton,LA,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Scott Laughton,LA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Kris Letang,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Ryan Shea,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Ryan Shea,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Ryan Shea,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Ryan Shea,PIT,Points,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Scott Laughton,LA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Scott Laughton,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ryan Shea,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,,,
Ilya Solovyov,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
William Carrier,CAR,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Jeff Malott,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ryker Evans,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ilya Solovyov,PIT,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ilya Solovyov,PIT,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ilya Solovyov,PIT,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Parker Wotherspoon,PIT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Parker Wotherspoon,PIT,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Parker Wotherspoon,PIT,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Parker Wotherspoon,PIT,Points,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Ryker Evans,SEA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ryker Evans,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Parker Wotherspoon,PIT,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Sebastian Aho,CAR,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Sebastian Aho,CAR,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Ryker Evans,SEA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Taylor Hall,CAR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Adam Larsson,SEA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Mark Jankowski,CAR,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Adam Larsson,SEA,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Sebastian Aho,CAR,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Jackson Blake,CAR,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Jackson Blake,CAR,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Adam Larsson,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Adam Larsson,SEA,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Trevor Moore,LA,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Trevor Moore,LA,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Trevor Moore,LA,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
William Carrier,CAR,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
William Carrier,CAR,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Artemi Panarin,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Artemi Panarin,LA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Frederick Gaudreau,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Frederick Gaudreau,SEA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Artemi Panarin,LA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Frederick Gaudreau,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Kaapo Kakko,SEA,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Nikolaj Ehlers,CAR,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Nikolaj Ehlers,CAR,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Anze Kopitar,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Alex Laferriere,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nikolaj Ehlers,CAR,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Nikolaj Ehlers,CAR,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Taylor Hall,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Taylor Hall,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Taylor Hall,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Taylor Hall,CAR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Taylor Hall,CAR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Seth Jarvis,CAR,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Seth Jarvis,CAR,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Jordan Martinook,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jordan Martinook,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jordan Martinook,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jordan Martinook,CAR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Alex Laferriere,LA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jordan Eberle,SEA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jordan Eberle,SEA,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jordan Eberle,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jordan Eberle,SEA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Alex Laferriere,LA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jordan Eberle,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jordan Eberle,SEA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Frederick Gaudreau,SEA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Frederick Gaudreau,SEA,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Alex Laferriere,LA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jordan Staal,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jordan Staal,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jordan Staal,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jordan Staal,CAR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jordan Staal,CAR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jordan Staal,CAR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Mark Jankowski,CAR,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Alex Laferriere,LA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Alex Laferriere,LA,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Mark Jankowski,CAR,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Alex Laferriere,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Seth Jarvis,CAR,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Scott Laughton,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Seth Jarvis,CAR,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Scott Laughton,LA,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Alex Turcotte,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andrei Svechnikov,CAR,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,4.0,-1.0,,,
Andrei Svechnikov,CAR,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,4.0,-1.0,,,
Taylor Ward,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Taylor Ward,LA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Andrei Svechnikov,CAR,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,4.0,-1.0,,,
Taylor Ward,LA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jalen Chatfield,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Taylor Ward,LA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jordan Martinook,CAR,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Eric Robinson,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Eric Robinson,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Eric Robinson,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Eric Robinson,CAR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Eric Robinson,CAR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Eric Robinson,CAR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Jalen Chatfield,CAR,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
K'Andre Miller,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
K'Andre Miller,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
K'Andre Miller,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
K'Andre Miller,CAR,Points,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Taylor Ward,LA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
K'Andre Miller,CAR,PIM,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Alexander Nikishin,CAR,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,2.0,2.0,,,
Jeff Malott,LA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jeff Malott,LA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Logan Stankoven,CAR,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Jeff Malott,LA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Logan Stankoven,CAR,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Jeff Malott,LA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jeff Malott,LA,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Logan Stankoven,CAR,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Mike Reilly,CAR,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Mike Reilly,CAR,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Jeff Malott,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Trevor Moore,LA,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Trevor Moore,LA,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Mike Reilly,CAR,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Mikey Anderson,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Jaccob Slavin,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-2.0,,,
Jaccob Slavin,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-2.0,,,
Jaccob Slavin,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-2.0,,,
Jaccob Slavin,CAR,Points,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-2.0,,,
Mikey Anderson,LA,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Jalen Chatfield,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jalen Chatfield,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jalen Chatfield,CAR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Mikey Anderson,LA,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Sean Walker,CAR,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Sean Walker,CAR,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Mikey Anderson,LA,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Sean Walker,CAR,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Sean Walker,CAR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Mathew Barzal,NYI,Shots On Goal,0.0,0.0,1.0,2.0,3.0,,0.0,0.0,1.0,,,
Mikey Anderson,LA,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Mikey Anderson,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Artemi Panarin,LA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Mathew Barzal,NYI,Blocked Shots,0.0,0.0,1.0,2.0,3.0,,0.0,0.0,1.0,,,
Mathew Barzal,NYI,PIM,0.0,0.0,1.0,2.0,3.0,,0.0,0.0,1.0,,,
Artemi Panarin,LA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Artemi Panarin,LA,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Alexander Nikishin,CAR,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,2.0,2.0,,,
Alex Turcotte,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Alex Turcotte,LA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Casey Cizikas,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Casey Cizikas,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Casey Cizikas,NYI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Alex Turcotte,LA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Casey Cizikas,NYI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Marc Gatcomb,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Marc Gatcomb,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Marc Gatcomb,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Marc Gatcomb,NYI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Alex Turcotte,LA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Marc Gatcomb,NYI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Emil Heineman,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Emil Heineman,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Alex Turcotte,LA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sean Walker,CAR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Sean Walker,CAR,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Emil Heineman,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Emil Heineman,NYI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Emil Heineman,NYI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Emil Heineman,NYI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Simon Holmstrom,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Holmstrom,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Holmstrom,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Holmstrom,NYI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Holmstrom,NYI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Holmstrom,NYI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Holmstrom,NYI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Bo Horvat,NYI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Alex Turcotte,LA,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Bo Horvat,NYI,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Brandt Clarke,LA,Goals,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,-1.0,,,
Casey Cizikas,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Brayden Schenn,NYI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Bo Horvat,NYI,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Bo Horvat,NYI,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Anders Lee,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Anders Lee,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Anders Lee,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Anders Lee,NYI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Anders Lee,NYI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Anders Lee,NYI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Brandt Clarke,LA,Assists,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,-1.0,,,
Jean-Gabriel Pageau,NYI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Brandt Clarke,LA,Points,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,-1.0,,,
Jean-Gabriel Pageau,NYI,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Drew Doughty,LA,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Jean-Gabriel Pageau,NYI,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Jean-Gabriel Pageau,NYI,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Tony DeAngelo,NYI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,4.0,0.0,-1.0,,,
Tony DeAngelo,NYI,Goals,0.0,0.0,0.0,1.0,1.0,,4.0,0.0,-1.0,,,
Taylor Ward,LA,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Taylor Ward,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ondrej Palat,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Ondrej Palat,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Ondrej Palat,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Ondrej Palat,NYI,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Jared Wright,LA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ondrej Palat,NYI,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Calum Ritchie,NYI,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,-1.0,,,
Jared Wright,LA,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jared Wright,LA,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jared Wright,LA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jared Wright,LA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Calum Ritchie,NYI,PIM,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,-1.0,,,
Adam Pelech,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Adam Pelech,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Adam Pelech,NYI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Adam Pelech,NYI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Brayden Schenn,NYI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Jared Wright,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Brian Dumoulin,LA,Points,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Brayden Schenn,NYI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Brayden Schenn,NYI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Brayden Schenn,NYI,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Maxim Shabanov,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Maxim Shabanov,NYI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Maxim Shabanov,NYI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Maxim Shabanov,NYI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Maxim Shabanov,NYI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Maxim Shabanov,NYI,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Berkly Catton,SEA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Berkly Catton,SEA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Berkly Catton,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Berkly Catton,SEA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Berkly Catton,SEA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Berkly Catton,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Brian Dumoulin,LA,PIM,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Brian Dumoulin,LA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Tony DeAngelo,NYI,PIM,0.0,0.0,0.0,1.0,1.0,,4.0,0.0,-1.0,,,
Scott Mayfield,NYI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
